Customer_Id,Gender,Device_Type,Customer_Login_type,Order_Count,Gender_Conflict_Flag,Device_Conflict_Flag,Login_Type_Conflict_Flag
54870,Female,Web,Member,1,0,0,0
54871,Male,Web,Member,1,0,0,0
54879,Female,Web,Guest,1,0,0,0
54882,Male,Web,Member,1,0,0,0
54883,Female,Web,Member,1,0,0,0
54884,Male,Web,Member,2,0,0,0
54886,Male,Web,Member,1,0,0,0
54889,Male,Web,Member,2,0,0,0
54894,Male,Web,Member,1,0,0,0
54895,Male,Web,Member,1,0,0,0
54901,Male,Web,Member,1,0,0,0
54904,Male,Web,Member,1,0,0,0
54905,Male,Web,Member,1,0,0,0
54906,Male,Web,Member,1,0,0,0
54914,Male,Web,Member,1,0,0,0
54915,Male,Web,Member,1,0,0,0
54917,Male,Web,Member,1,0,0,0
54918,Female,Web,Member,2,1,0,0
54921,Female,Web,Member,1,0,0,0
54922,Male,Web,Member,1,0,0,0
54926,Male,Web,Member,2,0,0,0
54928,Male,Web,Member,1,0,0,0
54932,Male,Web,Member,1,0,0,0
54934,Female,Web,Member,1,0,0,0
54935,Male,Web,Member,1,0,0,0
54937,Female,Web,Member,1,0,0,0
54942,Female,Web,Member,2,1,0,0
54943,Male,Web,Member,1,0,0,0
54945,Female,Web,Member,1,0,0,0
54949,Male,Web,Member,1,0,0,0
54951,Male,Web,Member,1,0,0,0
54952,Male,Web,Member,1,0,0,0
54957,Male,Web,Member,1,0,0,0
54959,Male,Web,Member,1,0,0,0
54966,Male,Web,Member,3,1,0,0
54967,Female,Web,Member,1,0,0,0
54968,Male,Web,Member,1,0,0,0
54970,Female,Web,Member,1,0,0,0
54972,Male,Mobile,Member,1,0,0,0
54973,Male,Web,Member,1,0,0,0
54975,Male,Web,Member,1,0,0,0
54980,Male,Web,Member,1,0,0,0
54981,Male,Web,Member,3,1,0,0
54984,Male,Mobile,Member,2,0,1,0
54986,Female,Web,Member,1,0,0,0
54987,Male,Web,Member,1,0,0,0
54990,Male,Web,Member,1,0,0,0
54993,Male,Web,Member,1,0,0,0
54996,Male,Web,Member,1,0,0,0
54997,Female,Web,Member,1,0,0,0
54998,Male,Web,Member,1,0,0,0
55011,Female,Web,Member,2,1,0,0
55014,Female,Web,Member,2,1,0,0
55015,Female,Web,Member,2,1,0,0
55016,Male,Web,Member,1,0,0,0
55017,Female,Web,Member,1,0,0,0
55018,Male,Web,Member,1,0,0,0
55019,Male,Mobile,Member,1,0,0,0
55021,Female,Web,Member,2,1,0,0
55023,Male,Web,Member,1,0,0,0
55027,Female,Web,Member,1,0,0,0
55028,Male,Web,Member,1,0,0,0
55034,Female,Web,Member,2,0,0,0
55038,Male,Web,Member,1,0,0,0
55041,Male,Web,Member,1,0,0,0
55042,Female,Web,Member,2,1,0,0
55043,Male,Mobile,Member,2,0,0,0
55045,Male,Web,Member,1,0,0,0
55047,Male,Web,Member,1,0,0,0
55052,Male,Web,Member,1,0,0,0
55053,Female,Web,Member,2,1,0,0
55058,Male,Web,Member,1,0,0,0
55066,Female,Web,Member,1,0,0,0
55068,Male,Web,Member,1,0,0,0
55072,Female,Web,Member,1,0,0,0
55074,Male,Web,Member,2,0,0,0
55076,Male,Web,Member,1,0,0,0
55078,Male,Web,Member,2,0,0,0
55082,Male,Mobile,Member,1,0,0,0
55087,Male,Web,Member,1,0,0,0
55088,Female,Web,Guest,2,1,0,1
55090,Female,Web,Member,3,1,1,0
55093,Male,Web,Member,1,0,0,0
55095,Female,Web,Member,1,0,0,0
55096,Male,Web,Member,1,0,0,0
55097,Male,Web,Member,1,0,0,0
55098,Male,Web,Member,1,0,0,0
55103,Male,Web,Member,1,0,0,0
55105,Female,Web,Member,1,0,0,0
55109,Male,Web,Member,1,0,0,0
55111,Female,Web,Member,1,0,0,0
55113,Male,Web,Member,1,0,0,0
55115,Male,Web,Member,1,0,0,0
55118,Male,Web,Member,1,0,0,0
55122,Male,Web,Member,2,0,0,0
55126,Male,Web,Member,1,0,0,0
55130,Male,Web,Member,1,0,0,0
55131,Male,Web,Guest,1,0,0,0
55132,Male,Mobile,Member,2,0,1,0
55136,Male,Web,Member,2,0,0,0
55137,Female,Web,Member,2,1,0,0
55142,Male,Web,Member,1,0,0,0
55143,Male,Web,Member,1,0,0,0
55151,Male,Web,Member,1,0,0,0
55152,Male,Web,Member,1,0,0,0
55153,Female,Web,Member,2,1,0,0
55154,Male,Web,Guest,1,0,0,0
55156,Male,Web,Member,1,0,0,0
55158,Female,Web,Member,2,1,0,0
55162,Male,Web,Member,3,0,0,1
55163,Male,Web,Member,2,0,0,0
55165,Male,Web,Member,1,0,0,0
55166,Male,Web,Member,1,0,0,0
55167,Female,Web,Guest,1,0,0,0
55168,Female,Web,Member,1,0,0,0
55173,Female,Web,Member,1,0,0,0
55176,Male,Web,Member,1,0,0,0
55184,Male,Web,Member,1,0,0,0
55185,Male,Web,Member,1,0,0,0
55187,Female,Web,Member,1,0,0,0
55189,Male,Web,Member,1,0,0,0
55194,Female,Web,Member,2,0,0,0
55198,Male,Web,Member,3,0,0,0
55201,Male,Web,Member,2,0,0,0
55202,Female,Web,Member,1,0,0,0
55209,Male,Web,Member,1,0,0,0
55213,Male,Mobile,Member,1,0,0,0
55216,Female,Web,Member,3,0,0,0
55217,Male,Web,Member,1,0,0,0
55223,Male,Web,Member,2,0,0,0
55226,Male,Web,Member,1,0,0,0
55228,Male,Web,Member,1,0,0,0
55230,Male,Web,Member,1,0,0,0
55231,Male,Web,Member,1,0,0,0
55236,Male,Web,Member,1,0,0,0
55237,Female,Web,Member,1,0,0,0
55239,Female,Web,Member,1,0,0,0
55240,Female,Web,Member,3,1,0,0
55241,Male,Web,Member,1,0,0,0
55242,Female,Web,Member,2,0,0,0
55243,Male,Web,Member,1,0,0,0
55249,Female,Web,Member,2,1,0,0
55250,Female,Web,Member,2,1,0,0
55251,Female,Web,Guest,1,0,0,0
55254,Male,Web,Member,1,0,0,0
55256,Male,Web,Member,1,0,0,0
55258,Male,Mobile,Member,2,0,1,0
55260,Male,Web,Member,1,0,0,0
55261,Female,Web,Member,2,1,0,0
55267,Male,Web,Member,1,0,0,0
55268,Male,Web,Member,1,0,0,0
55273,Male,Web,Member,1,0,0,0
55275,Male,Web,Member,1,0,0,0
55277,Male,Web,Member,1,0,0,0
55278,Male,Web,Member,1,0,0,0
55279,Female,Web,Member,1,0,0,0
55281,Female,Web,Member,1,0,0,0
55282,Female,Mobile,Member,2,1,1,0
55283,Male,Web,Member,1,0,0,0
55286,Male,Mobile,Member,2,0,1,0
55287,Male,Web,Member,1,0,0,0
55292,Male,Web,Member,1,0,0,0
55295,Male,Web,Member,1,0,0,0
55296,Female,Web,Member,1,0,0,0
55298,Female,Web,Member,1,0,0,0
55299,Male,Web,Member,1,0,0,0
55300,Male,Web,Member,2,0,0,0
55302,Male,Web,Member,2,0,0,0
55303,Male,Web,Member,1,0,0,0
55308,Female,Web,Member,1,0,0,0
55310,Female,Web,Member,1,0,0,0
55311,Male,Web,Member,1,0,0,0
55312,Male,Web,Member,1,0,0,0
55313,Male,Web,Member,1,0,0,0
55314,Male,Web,Member,3,1,0,0
55315,Male,Web,Member,1,0,0,0
55317,Male,Mobile,Member,1,0,0,0
55320,Female,Web,Member,1,0,0,0
55324,Male,Web,Member,1,0,0,0
55327,Male,Web,Member,1,0,0,0
55332,Female,Web,Member,1,0,0,0
55334,Female,Web,Member,1,0,0,0
55341,Female,Web,Member,2,0,0,0
55345,Male,Web,Member,1,0,0,0
55352,Male,Web,Member,3,0,1,1
55353,Male,Web,Member,1,0,0,0
55364,Female,Web,Member,2,1,0,0
55365,Male,Web,Member,1,0,0,0
55366,Male,Web,Member,1,0,0,0
55367,Female,Web,Member,1,0,0,0
55371,Male,Web,Member,1,0,0,0
55374,Male,Web,Member,1,0,0,0
55376,Male,Web,Member,1,0,0,0
55378,Male,Web,Member,1,0,0,0
55379,Female,Web,Member,1,0,0,0
55380,Female,Web,Member,1,0,0,0
55381,Male,Web,Member,1,0,0,0
55385,Male,Web,Member,1,0,0,0
55388,Female,Web,Member,2,1,0,0
55390,Male,Web,Guest,1,0,0,0
55394,Female,Web,Member,1,0,0,0
55395,Female,Web,Member,1,0,0,0
55396,Female,Web,Member,1,0,0,0
55398,Female,Web,Member,2,0,0,0
55400,Female,Web,Member,1,0,0,0
55403,Female,Web,Member,2,1,0,0
55405,Male,Web,Member,1,0,0,0
55406,Male,Web,Member,1,0,0,0
55408,Female,Web,Member,1,0,0,0
55409,Female,Web,Member,1,0,0,0
55410,Female,Web,Member,1,0,0,0
55411,Male,Web,Member,1,0,0,0
55414,Male,Web,Member,1,0,0,0
55421,Male,Web,Member,1,0,0,0
55423,Male,Web,Member,1,0,0,0
55424,Female,Web,Member,1,0,0,0
55426,Male,Web,Member,2,0,0,0
55428,Male,Web,Member,2,0,0,0
55431,Female,Web,Member,1,0,0,0
55432,Male,Mobile,Guest,1,0,0,0
55433,Male,Web,Member,1,0,0,0
55438,Male,Web,Member,1,0,0,0
55440,Female,Web,Member,2,1,0,0
55443,Female,Web,Member,2,1,0,0
55444,Male,Web,Member,1,0,0,0
55448,Female,Web,Member,2,1,0,0
55449,Male,Web,Member,1,0,0,0
55450,Male,Web,Member,2,0,0,0
55451,Female,Web,Member,1,0,0,0
55454,Female,Web,Member,2,1,0,0
55461,Female,Web,Member,1,0,0,0
55462,Male,Web,Member,1,0,0,0
55463,Male,Web,Member,1,0,0,0
55465,Female,Web,Member,1,0,0,0
55466,Female,Web,Member,1,0,0,0
55469,Male,Web,Member,1,0,0,0
55472,Female,Web,Member,1,0,0,0
55473,Male,Web,Member,1,0,0,0
55476,Male,Web,Member,1,0,0,0
55477,Female,Web,Member,1,0,0,0
55483,Female,Web,Member,1,0,0,0
55484,Female,Web,Member,2,1,0,0
55488,Male,Web,Member,1,0,0,0
55492,Male,Web,Member,1,0,0,0
55494,Male,Web,Member,1,0,0,0
55496,Male,Web,Member,1,0,0,0
55497,Male,Web,Member,1,0,0,0
55501,Male,Web,Member,1,0,0,0
55503,Female,Web,Member,2,1,0,0
55504,Male,Web,Member,1,0,0,0
55508,Male,Web,Member,1,0,0,0
55511,Male,Web,Member,1,0,0,0
55512,Female,Web,Member,2,1,0,0
55513,Male,Web,Member,2,0,0,0
55514,Male,Mobile,Member,1,0,0,0
55517,Male,Web,Member,2,0,0,0
55518,Male,Web,Member,2,0,0,0
55520,Male,Web,Member,2,0,0,0
55521,Male,Web,Member,1,0,0,0
55522,Female,Web,Member,2,1,0,0
55523,Male,Web,Member,1,0,0,0
55524,Female,Web,Member,1,0,0,0
55526,Male,Web,Member,1,0,0,0
55528,Male,Web,Member,1,0,0,0
55530,Male,Web,Member,1,0,0,0
55533,Female,Web,Member,2,1,0,0
55539,Male,Mobile,Member,2,0,1,0
55540,Female,Web,Member,2,1,0,0
55542,Male,Web,Member,1,0,0,0
55544,Female,Web,Member,2,1,0,0
55549,Male,Web,Member,1,0,0,0
55551,Female,Web,Member,1,0,0,0
55554,Male,Web,Member,1,0,0,0
55555,Female,Web,Member,2,1,0,0
55557,Male,Web,Member,1,0,0,0
55562,Female,Web,Member,1,0,0,0
55565,Male,Web,Member,1,0,0,0
55568,Male,Web,Member,1,0,0,0
55569,Male,Web,Member,2,0,0,0
55574,Male,Web,Member,1,0,0,0
55575,Male,Web,Member,1,0,0,0
55577,Female,Web,Member,1,0,0,0
55582,Female,Web,Member,1,0,0,0
55584,Male,Web,Member,2,0,0,0
55586,Male,Web,Member,2,0,0,0
55594,Female,Web,Member,1,0,0,0
55596,Female,Web,Member,1,0,0,0
55598,Male,Web,Member,1,0,0,0
55599,Male,Web,Member,3,1,0,0
55600,Male,Web,Member,1,0,0,0
55603,Male,Web,Member,1,0,0,0
55609,Female,Web,Member,1,0,0,0
55613,Male,Web,Member,1,0,0,0
55614,Male,Web,Member,1,0,0,0
55617,Female,Web,Member,1,0,0,0
55619,Female,Web,Member,1,0,0,0
55620,Male,Web,Member,1,0,0,0
55622,Male,Web,Member,1,0,0,0
55623,Male,Web,Member,1,0,0,0
55627,Female,Web,Member,2,0,0,0
55630,Female,Web,Member,1,0,0,0
55631,Male,Web,Member,1,0,0,0
55634,Female,Web,Member,1,0,0,0
55637,Female,Web,Member,2,1,0,0
55638,Male,Web,Member,1,0,0,0
55641,Male,Mobile,Member,1,0,0,0
55642,Male,Web,Member,3,0,0,0
55645,Male,Web,Member,1,0,0,0
55647,Male,Web,Member,1,0,0,0
55648,Female,Web,Member,1,0,0,0
55651,Male,Web,Member,1,0,0,0
55652,Female,Web,Member,1,0,0,0
55655,Male,Web,Member,2,0,0,0
55661,Male,Web,Member,3,1,0,0
55662,Male,Web,Member,1,0,0,0
55668,Male,Web,Member,1,0,0,0
55669,Female,Web,Member,1,0,0,0
55671,Male,Mobile,Guest,2,0,1,1
55674,Male,Web,Member,1,0,0,0
55675,Male,Web,Member,1,0,0,0
55680,Male,Web,Member,1,0,0,0
55682,Male,Web,Member,1,0,0,0
55686,Male,Web,Guest,1,0,0,0
55687,Male,Web,Member,1,0,0,0
55689,Male,Mobile,Member,2,0,1,0
55691,Male,Web,Member,2,0,0,0
55697,Female,Web,Member,1,0,0,0
55698,Male,Web,Guest,1,0,0,0
55700,Male,Web,Member,1,0,0,0
55702,Female,Web,Guest,2,1,0,1
55705,Female,Web,Member,1,0,0,0
55710,Male,Web,Member,3,0,0,0
55712,Male,Web,Member,1,0,0,0
55713,Male,Web,Member,1,0,0,0
55715,Male,Web,Member,1,0,0,0
55716,Male,Web,Member,1,0,0,0
55717,Female,Web,Member,1,0,0,0
55718,Female,Web,First SignUp,1,0,0,0
55719,Female,Web,Member,1,0,0,0
55725,Male,Web,Member,1,0,0,0
55726,Female,Web,Member,1,0,0,0
55730,Male,Web,Member,1,0,0,0
55731,Female,Web,Member,1,0,0,0
55739,Male,Web,Member,1,0,0,0
55743,Female,Web,Member,1,0,0,0
55746,Male,Web,Member,4,1,0,0
55748,Male,Mobile,Member,1,0,0,0
55754,Male,Web,Member,1,0,0,0
55755,Male,Web,Member,1,0,0,0
55756,Male,Web,Member,3,0,0,0
55759,Male,Web,Member,1,0,0,0
55760,Male,Web,Member,1,0,0,0
55765,Male,Web,Member,1,0,0,0
55772,Male,Web,Member,1,0,0,0
55774,Female,Web,Guest,1,0,0,0
55775,Female,Web,Member,1,0,0,0
55779,Male,Web,Member,1,0,0,0
55783,Male,Web,Member,1,0,0,0
55784,Male,Web,Guest,1,0,0,0
55791,Female,Web,Member,2,1,0,0
55795,Male,Web,Member,1,0,0,0
55796,Female,Web,Member,2,1,0,0
55797,Male,Web,Member,1,0,0,0
55798,Male,Web,Member,1,0,0,0
55799,Male,Web,Member,1,0,0,0
55803,Male,Web,Guest,1,0,0,0
55804,Female,Web,Member,2,1,0,0
55808,Male,Web,Member,1,0,0,0
55809,Female,Web,Member,1,0,0,0
55811,Female,Web,Member,2,1,0,0
55815,Male,Web,Member,1,0,0,0
55816,Male,Web,Member,2,0,0,0
55817,Female,Web,Member,1,0,0,0
55819,Male,Web,Member,1,0,0,0
55821,Male,Web,Member,2,0,0,0
55822,Male,Web,Member,3,1,0,1
55823,Female,Web,Member,1,0,0,0
55824,Male,Web,Member,1,0,0,0
55833,Female,Web,Member,1,0,0,0
55839,Male,Web,Member,1,0,0,0
55840,Female,Web,Member,2,0,0,0
55842,Male,Web,Member,2,0,0,0
55843,Male,Web,Member,2,0,0,0
55845,Male,Web,Member,2,0,0,0
55847,Male,Web,Member,1,0,0,0
55848,Male,Web,Member,1,0,0,0
55849,Male,Web,Member,1,0,0,0
55856,Female,Web,Member,1,0,0,0
55862,Male,Web,Member,2,0,0,0
55863,Male,Web,Member,2,0,0,0
55870,Female,Web,First SignUp,2,1,0,1
55877,Female,Web,Member,1,0,0,0
55879,Male,Web,Member,1,0,0,0
55884,Male,Web,Member,1,0,0,0
55885,Female,Web,Member,2,0,0,0
55891,Male,Web,Member,1,0,0,0
55892,Female,Web,Member,1,0,0,0
55901,Female,Web,Member,2,1,0,0
55904,Female,Web,Member,2,1,0,0
55910,Female,Web,Member,1,0,0,0
55915,Male,Web,Member,3,0,0,0
55917,Male,Web,Member,1,0,0,0
55921,Female,Web,Member,1,0,0,0
55923,Female,Web,Member,1,0,0,0
55924,Male,Web,Member,1,0,0,0
55945,Male,Web,Member,1,0,0,0
55956,Female,Web,Member,2,0,0,0
55958,Male,Web,Member,1,0,0,0
55959,Female,Web,Member,1,0,0,0
55960,Female,Web,Member,1,0,0,0
55964,Male,Web,Member,1,0,0,0
55965,Female,Web,Member,1,0,0,0
55967,Female,Web,Member,1,0,0,0
55969,Female,Web,Member,1,0,0,0
55972,Female,Web,Member,1,0,0,0
55982,Male,Web,Member,1,0,0,0
55984,Male,Mobile,Member,1,0,0,0
55985,Male,Web,Guest,1,0,0,0
55989,Male,Web,Member,1,0,0,0
55995,Male,Web,Member,1,0,0,0
55996,Male,Web,Member,1,0,0,0
55997,Female,Web,Member,1,0,0,0
55998,Male,Mobile,Guest,1,0,0,0
55999,Male,Web,Member,2,0,0,0
56005,Female,Web,Member,2,1,0,0
56008,Male,Web,Member,2,0,0,0
56009,Male,Web,Member,1,0,0,0
56011,Male,Web,Member,1,0,0,0
56012,Male,Web,Member,1,0,0,0
56013,Female,Web,Member,1,0,0,0
56015,Male,Mobile,Member,1,0,0,0
56016,Male,Web,Member,2,0,0,0
56017,Male,Web,Member,1,0,0,0
56018,Female,Web,Member,1,0,0,0
56022,Male,Web,Member,1,0,0,0
56024,Male,Web,Member,1,0,0,0
56033,Female,Web,Member,2,1,0,0
56035,Female,Web,Member,1,0,0,0
56037,Male,Web,Member,1,0,0,0
56040,Male,Web,Member,2,0,0,0
56042,Female,Web,Member,3,1,0,0
56043,Male,Web,Member,1,0,0,0
56044,Male,Web,Member,1,0,0,0
56046,Male,Web,Member,1,0,0,0
56048,Male,Web,Member,3,0,0,0
56052,Female,Web,Member,1,0,0,0
56053,Female,Web,Member,1,0,0,0
56054,Male,Mobile,Guest,1,0,0,0
56055,Male,Web,Member,1,0,0,0
56056,Male,Web,Member,1,0,0,0
56058,Male,Web,Member,1,0,0,0
56059,Male,Web,Member,1,0,0,0
56060,Male,Web,Member,2,0,0,0
56064,Male,Web,Member,1,0,0,0
56065,Male,Web,Member,1,0,0,0
56067,Male,Mobile,Member,3,1,1,0
56070,Male,Mobile,Member,3,1,1,0
56075,Male,Web,Member,1,0,0,0
56077,Male,Web,Member,1,0,0,0
56078,Female,Web,Member,1,0,0,0
56079,Female,Web,Member,1,0,0,0
56080,Female,Web,Member,1,0,0,0
56081,Male,Mobile,Guest,1,0,0,0
56083,Male,Web,Member,1,0,0,0
56087,Male,Web,Member,1,0,0,0
56089,Female,Web,Member,1,0,0,0
56090,Male,Web,Member,1,0,0,0
56092,Male,Web,Member,1,0,0,0
56093,Male,Web,Member,1,0,0,0
56096,Male,Web,Member,2,0,0,0
56098,Female,Web,Member,1,0,0,0
56099,Male,Web,Member,1,0,0,0
56101,Male,Web,Member,1,0,0,0
56102,Male,Web,Member,1,0,0,0
56103,Male,Mobile,Member,2,0,1,0
56106,Male,Web,Member,1,0,0,0
56108,Male,Web,Member,1,0,0,0
56113,Male,Web,Member,3,1,1,0
56119,Female,Web,Member,2,1,0,0
56122,Male,Web,Member,1,0,0,0
56127,Male,Web,Member,1,0,0,0
56129,Female,Web,Member,2,1,0,0
56130,Female,Web,Member,1,0,0,0
56132,Male,Web,Member,1,0,0,0
56133,Male,Web,Member,1,0,0,0
56135,Male,Web,Member,1,0,0,0
56136,Male,Web,Member,1,0,0,0
56137,Male,Web,Member,1,0,0,0
56139,Male,Web,Member,1,0,0,0
56140,Male,Web,Member,1,0,0,0
56141,Male,Web,Member,1,0,0,0
56143,Male,Web,Member,1,0,0,0
56144,Female,Web,Member,2,1,0,0
56148,Male,Web,Member,1,0,0,0
56150,Female,Web,Member,1,0,0,0
56151,Female,Web,Member,1,0,0,0
56159,Male,Web,Member,1,0,0,0
56162,Female,Web,Member,1,0,0,0
56163,Male,Web,Member,1,0,0,0
56166,Male,Web,Member,1,0,0,0
56167,Female,Web,Guest,1,0,0,0
56169,Female,Web,Member,1,0,0,0
56170,Male,Web,Member,2,0,0,0
56172,Male,Web,Member,1,0,0,0
56174,Male,Web,Member,1,0,0,0
56175,Male,Web,Member,1,0,0,0
56179,Male,Web,Member,1,0,0,0
56181,Female,Web,Member,1,0,0,0
56182,Male,Web,Member,1,0,0,0
56183,Female,Web,Member,1,0,0,0
56188,Male,Web,Member,1,0,0,0
56190,Male,Web,Member,1,0,0,0
56192,Male,Web,Member,1,0,0,0
56197,Male,Web,Member,3,1,0,0
56201,Male,Mobile,Member,1,0,0,0
56202,Female,Web,Member,1,0,0,0
56203,Male,Web,Member,1,0,0,0
56205,Male,Web,Member,1,0,0,0
56207,Male,Web,Member,1,0,0,0
56208,Male,Web,Member,1,0,0,0
56210,Male,Web,Member,1,0,0,0
56214,Female,Web,Member,1,0,0,0
56215,Male,Mobile,Member,2,0,1,0
56225,Male,Web,Member,1,0,0,0
56226,Male,Mobile,Member,1,0,0,0
56229,Female,Web,Member,1,0,0,0
56231,Female,Web,Member,1,0,0,0
56236,Male,Web,Guest,1,0,0,0
56237,Female,Web,Member,1,0,0,0
56238,Male,Mobile,Member,2,0,1,0
56239,Male,Web,Member,1,0,0,0
56240,Female,Web,Member,3,1,0,0
56241,Male,Web,Member,1,0,0,0
56244,Female,Web,Member,1,0,0,0
56246,Male,Web,Member,1,0,0,0
56248,Male,Mobile,Member,2,0,1,0
56257,Male,Web,Member,2,0,0,0
56259,Male,Web,Member,1,0,0,0
56265,Female,Web,Member,1,0,0,0
56267,Male,Web,Member,1,0,0,0
56269,Female,Web,Member,1,0,0,0
56274,Female,Web,Member,1,0,0,0
56278,Female,Web,Member,1,0,0,0
56280,Male,Web,Member,2,0,0,0
56282,Male,Web,Member,1,0,0,0
56283,Male,Web,Member,1,0,0,0
56286,Male,Web,Member,2,0,0,0
56288,Male,Web,Member,2,0,0,0
56289,Male,Web,Guest,1,0,0,0
56290,Female,Web,Member,1,0,0,0
56291,Male,Mobile,Member,1,0,0,0
56294,Male,Web,Member,1,0,0,0
56296,Female,Web,Member,2,1,0,0
56297,Female,Web,Member,1,0,0,0
56298,Male,Web,Member,1,0,0,0
56299,Male,Web,Member,3,0,1,0
56302,Male,Web,Member,1,0,0,0
56308,Male,Web,Member,1,0,0,0
56310,Female,Web,Member,1,0,0,0
56311,Male,Web,Member,1,0,0,0
56316,Male,Web,Member,2,0,0,0
56317,Male,Web,Member,1,0,0,0
56318,Male,Web,Member,3,1,0,0
56320,Male,Web,Member,1,0,0,0
56322,Male,Web,Member,1,0,0,0
56326,Female,Web,Guest,1,0,0,0
56327,Female,Web,Member,1,0,0,0
56328,Male,Web,Member,1,0,0,0
56330,Male,Web,Member,1,0,0,0
56332,Male,Web,Member,2,0,0,0
56333,Male,Web,Member,1,0,0,0
56338,Male,Web,Member,1,0,0,0
56344,Female,Web,Member,1,0,0,0
56346,Male,Web,Member,1,0,0,0
56347,Male,Web,Member,2,0,0,0
56356,Male,Web,Member,4,0,0,1
56357,Male,Web,Member,1,0,0,0
56358,Female,Web,Member,1,0,0,0
56362,Male,Web,Member,1,0,0,0
56363,Male,Web,Member,1,0,0,0
56365,Male,Web,Member,1,0,0,0
56367,Female,Web,Member,1,0,0,0
56368,Male,Web,Member,1,0,0,0
56369,Male,Web,Member,1,0,0,0
56373,Male,Web,Member,1,0,0,0
56374,Male,Web,Member,2,0,0,0
56377,Male,Web,Member,1,0,0,0
56378,Male,Web,Guest,2,0,0,1
56380,Female,Web,Member,2,1,0,0
56382,Male,Web,Member,1,0,0,0
56383,Male,Web,Member,1,0,0,0
56388,Female,Web,Member,1,0,0,0
56389,Male,Web,Member,1,0,0,0
56390,Male,Web,Member,1,0,0,0
56391,Male,Web,Member,2,0,0,0
56392,Female,Web,Member,3,1,0,0
56394,Female,Web,Member,1,0,0,0
56395,Male,Web,Member,1,0,0,0
56399,Male,Web,Member,1,0,0,0
56401,Female,Web,Member,1,0,0,0
56402,Female,Web,Member,1,0,0,0
56405,Male,Web,Member,2,0,0,0
56406,Male,Web,Member,1,0,0,0
56408,Female,Web,Member,2,1,0,0
56409,Female,Web,Guest,1,0,0,0
56413,Female,Web,Member,1,0,0,0
56414,Male,Web,Member,3,1,0,0
56416,Male,Mobile,Member,1,0,0,0
56419,Male,Web,Member,1,0,0,0
56423,Male,Web,Member,1,0,0,0
56427,Male,Web,Member,1,0,0,0
56431,Female,Web,Member,2,1,0,0
56433,Female,Web,Member,3,1,0,0
56436,Male,Mobile,Member,1,0,0,0
56444,Male,Web,Member,1,0,0,0
56448,Male,Web,Member,1,0,0,0
56450,Female,Web,Member,1,0,0,0
56453,Female,Mobile,Guest,2,1,1,1
56455,Male,Web,Member,1,0,0,0
56456,Male,Web,Member,1,0,0,0
56466,Male,Web,Member,3,0,0,0
56469,Male,Web,Member,1,0,0,0
56471,Male,Web,Member,2,0,0,0
56473,Male,Web,Member,1,0,0,0
56474,Male,Web,Member,2,0,0,0
56478,Male,Web,Member,1,0,0,0
56482,Male,Web,Member,1,0,0,0
56483,Female,Web,First SignUp,1,0,0,0
56484,Male,Web,Member,2,0,0,0
56486,Female,Web,Member,1,0,0,0
56490,Male,Web,Member,1,0,0,0
56493,Male,Mobile,Member,1,0,0,0
56497,Male,Web,Member,1,0,0,0
56499,Female,Web,Member,2,1,0,0
56504,Male,Web,Member,1,0,0,0
56506,Male,Web,Member,1,0,0,0
56507,Male,Web,Member,1,0,0,0
56508,Male,Web,Member,1,0,0,0
56510,Male,Web,Member,1,0,0,0
56511,Male,Web,Member,1,0,0,0
56515,Male,Web,Member,1,0,0,0
56518,Male,Web,Member,1,0,0,0
56519,Male,Web,Member,1,0,0,0
56526,Female,Web,Member,1,0,0,0
56529,Male,Mobile,Member,1,0,0,0
56532,Male,Web,Member,1,0,0,0
56534,Male,Web,Member,1,0,0,0
56536,Female,Web,Member,1,0,0,0
56537,Male,Web,Member,3,0,1,0
56538,Male,Web,Member,2,0,0,0
56548,Female,Web,Member,1,0,0,0
56554,Male,Web,Member,2,0,0,0
56555,Male,Web,Member,1,0,0,0
56556,Male,Web,Member,2,0,0,0
56559,Male,Web,Member,1,0,0,0
56560,Female,Web,Member,2,1,0,0
56561,Female,Web,Member,1,0,0,0
56565,Female,Web,Guest,1,0,0,0
56567,Male,Web,Member,1,0,0,0
56569,Male,Web,Member,1,0,0,0
56570,Male,Web,Member,1,0,0,0
56575,Male,Web,Member,1,0,0,0
56577,Male,Web,Member,1,0,0,0
56585,Male,Web,Member,1,0,0,0
56586,Male,Mobile,Member,2,0,1,0
56588,Male,Web,Member,1,0,0,0
56589,Male,Mobile,Member,1,0,0,0
56590,Female,Web,Member,1,0,0,0
56593,Female,Web,Member,1,0,0,0
56595,Male,Web,Member,1,0,0,0
56596,Male,Web,Member,1,0,0,0
56599,Female,Web,Member,1,0,0,0
56603,Male,Web,Member,1,0,0,0
56604,Male,Web,Guest,2,0,0,1
56606,Male,Web,Member,1,0,0,0
56608,Male,Web,Member,2,0,0,0
56613,Female,Web,Member,2,0,0,0
56616,Female,Web,Member,2,1,0,0
56619,Female,Web,Member,2,1,0,0
56625,Female,Web,Member,2,0,0,0
56626,Male,Web,Member,1,0,0,0
56628,Male,Web,Member,1,0,0,0
56635,Male,Web,Member,1,0,0,0
56637,Male,Web,Member,1,0,0,0
56641,Female,Web,Member,1,0,0,0
56642,Female,Web,Member,1,0,0,0
56645,Male,Web,Member,1,0,0,0
56650,Female,Web,Member,1,0,0,0
56653,Male,Web,Member,1,0,0,0
56654,Male,Web,Member,1,0,0,0
